Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
133,Pakistan,0.2652,0.1326,0.1326,0.2578,0.0074,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
134,Türkiye,0.2652,0.1326,0.1326,0.2578,0.0074,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
135,Thailand,0.2627,0.1314,0.1314,0.2578,0.0049,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
136,Iraq,0.2620,0.1310,0.1310,0.2578,0.0042,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
137,Malaysia,0.2610,0.1305,0.1305,0.2578,0.0032,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
138,Viet Nam,0.2608,0.1304,0.1304,0.2578,0.0030,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
139,Philippines,0.2607,0.1303,0.1303,0.2578,0.0029,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
140,India,0.2320,0.1160,0.1160,0.2035,0.0285,0.0000,Lower middle income,False,False,False,Band 5: 1.0% - 10.0%
141,Mexico,0.2222,0.1111,0.1111,0.2035,0.0186,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
142,China,0.1986,0.0993,0.0993,0.1086,0.0900,0.0000,Upper middle income,False,False,False,Band 6: > 10.0%
