Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
49,Mali,3.7066,1.8533,1.8533,3.4726,0.2340,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Ethiopia,3.6890,1.8445,1.8445,3.4726,0.2164,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
51,Mauritania,3.6702,1.8351,1.8351,3.4726,0.1977,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
52,United Republic of Tanzania,3.6424,1.8212,1.8212,3.4726,0.1699,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
53,Namibia,3.6305,1.8152,1.8152,3.4726,0.1579,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
54,Mozambique,3.6234,1.8117,1.8117,3.4726,0.1508,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
55,Zambia,3.6151,1.8076,1.8076,3.4726,0.1426,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
56,Brazil,3.6062,1.8031,1.8031,2.0034,1.6028,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
57,Myanmar,3.5977,1.7989,1.7989,3.4726,0.1252,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
58,Afghanistan,3.5977,1.7988,1.7988,3.4726,0.1251,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
59,South Sudan,3.5938,1.7969,1.7969,3.4726,0.1212,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
60,Somalia,3.5929,1.7964,1.7964,3.4726,0.1203,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
61,Madagascar,3.5841,1.7921,1.7921,3.4726,0.1116,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
62,Yemen,3.5738,1.7869,1.7869,3.4726,0.1012,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
63,Zimbabwe,3.5468,1.7734,1.7734,3.4726,0.0742,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
64,Congo,3.5381,1.7690,1.7690,3.4726,0.0655,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
65,Burkina Faso,3.5250,1.7625,1.7625,3.4726,0.0525,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
66,Guinea,3.5197,1.7598,1.7598,3.4726,0.0471,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
67,Lao People's Democratic Republic,3.5168,1.7584,1.7584,3.4726,0.0443,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
68,Uganda,3.5110,1.7555,1.7555,3.4726,0.0385,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
69,Senegal,3.5095,1.7547,1.7547,3.4726,0.0369,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
70,Kyrgyzstan,3.5094,1.7547,1.7547,3.4726,0.0368,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
71,Syrian Arab Republic,3.5078,1.7539,1.7539,3.4726,0.0352,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
72,Cambodia,3.5064,1.7532,1.7532,3.4726,0.0339,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
73,Nepal,3.5001,1.7500,1.7500,3.4726,0.0275,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
74,Tajikistan,3.4992,1.7496,1.7496,3.4726,0.0266,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
75,Bangladesh,3.4975,1.7488,1.7488,3.4726,0.0249,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
