Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
102,El Salvador,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
103,Gabon,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
104,Ghana,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
105,Guatemala,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
106,Guyana,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,High income,False,True,False,Band 3: 0.01% - 0.1%
107,Jordan,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
108,Kenya,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
109,Lebanon,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
110,Libya,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
111,Morocco,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
112,Paraguay,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
113,Serbia,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
114,Sri Lanka,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
115,Trinidad and Tobago,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,High income,False,True,False,Band 3: 0.01% - 0.1%
116,Tunisia,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
117,Turkmenistan,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
118,Ukraine,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
119,Uzbekistan,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
120,Venezuela (Bolivarian Republic of),6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
121,Argentina,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
122,Colombia,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
123,Cuba,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,True,False,Band 4: 0.1% - 1.0%
124,Egypt,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
125,Indonesia,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
126,Iran (Islamic Republic of),5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
127,Iraq,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
128,Kazakhstan,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
129,Malaysia,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
130,Nigeria,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
131,Pakistan,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
132,Peru,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
133,Philippines,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
134,Singapore,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,High income,False,True,False,Band 4: 0.1% - 1.0%
135,South Africa,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
136,Thailand,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
137,Türkiye,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
138,Viet Nam,5.3993,2.6996,2.6996,5.3993,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
139,Brazil,4.2626,2.1313,2.1313,4.2626,0.0000,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
140,India,4.2626,2.1313,2.1313,4.2626,0.0000,0.0000,Lower middle income,False,False,False,Band 5: 1.0% - 10.0%
141,Mexico,4.2626,2.1313,2.1313,4.2626,0.0000,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
142,China,2.2734,1.1367,1.1367,2.2734,0.0000,0.0000,Upper middle income,False,False,False,Band 6: > 10.0%
