Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
37,Mauritius,3.9128,1.9564,1.9564,3.5280,0.0002,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
38,Saint Lucia,3.9127,1.9563,1.9563,3.5280,0.0001,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
39,Seychelles,3.9127,1.9563,1.9563,3.5280,0.0000,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
40,Antigua and Barbuda,3.9126,1.9563,1.9563,3.5280,0.0000,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
41,Barbados,3.9126,1.9563,1.9563,3.5280,0.0000,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
42,Maldives,3.9126,1.9563,1.9563,3.5280,0.0000,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
43,Democratic Republic of the Congo,3.7454,1.8727,1.8727,3.5280,0.2174,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
44,Sudan,3.7071,1.8536,1.8536,3.5280,0.1791,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
45,Mongolia,3.6774,1.8387,1.8387,3.5280,0.1494,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
46,Niger,3.6494,1.8247,1.8247,3.5280,0.1215,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
47,Chad,3.6487,1.8244,1.8244,3.5280,0.1207,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
48,Angola,3.6475,1.8238,1.8238,3.5280,0.1195,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
49,Mali,3.6450,1.8225,1.8225,3.5280,0.1170,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Ethiopia,3.6362,1.8181,1.8181,3.5280,0.1082,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
51,Mauritania,3.6268,1.8134,1.8134,3.5280,0.0988,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
52,United Republic of Tanzania,3.6129,1.8065,1.8065,3.5280,0.0849,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
53,Namibia,3.6069,1.8035,1.8035,3.5280,0.0789,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
54,Mozambique,3.6034,1.8017,1.8017,3.5280,0.0754,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
55,Zambia,3.5993,1.7996,1.7996,3.5280,0.0713,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
56,Myanmar,3.5906,1.7953,1.7953,3.5280,0.0626,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
57,Afghanistan,3.5905,1.7953,1.7953,3.5280,0.0625,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
58,South Sudan,3.5886,1.7943,1.7943,3.5280,0.0606,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
59,Somalia,3.5881,1.7941,1.7941,3.5280,0.0602,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
60,Madagascar,3.5838,1.7919,1.7919,3.5280,0.0558,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
