Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
76,Nicaragua,3.5103,1.7551,1.7551,3.4910,0.0192,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
77,Benin,3.5091,1.7545,1.7545,3.4910,0.0180,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
78,Honduras,3.5089,1.7545,1.7545,3.4910,0.0179,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
79,Malawi,3.5061,1.7531,1.7531,3.4910,0.0151,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
80,Georgia,3.5022,1.7511,1.7511,3.4910,0.0111,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
81,Togo,3.4997,1.7499,1.7499,3.4910,0.0087,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
82,Republic of Moldova,3.4963,1.7482,1.7482,3.4910,0.0053,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
83,Armenia,3.4956,1.7478,1.7478,3.4910,0.0045,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
84,Equatorial Guinea,3.4955,1.7478,1.7478,3.4910,0.0045,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
85,Albania,3.4954,1.7477,1.7477,3.4910,0.0044,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
86,North Macedonia,3.4951,1.7475,1.7475,3.4910,0.0040,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
87,Rwanda,3.4950,1.7475,1.7475,3.4910,0.0039,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
88,Djibouti,3.4948,1.7474,1.7474,3.4910,0.0037,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
89,Eswatini,3.4938,1.7469,1.7469,3.4910,0.0027,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
90,Montenegro,3.4932,1.7466,1.7466,3.4910,0.0021,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
91,Guyana,3.3723,1.6862,1.6862,2.9540,0.0337,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
92,Brazil,3.3497,1.6749,1.6749,2.0141,1.3357,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
93,Dominican Republic,3.3463,1.6731,1.6731,2.9540,0.0077,0.3846,Upper middle income,False,True,False,Band 3: 0.01% - 0.1%
94,Bahamas,3.3402,1.6701,1.6701,2.9540,0.0016,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
95,Trinidad and Tobago,3.3394,1.6697,1.6697,2.9540,0.0008,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
96,Algeria,3.3346,1.6673,1.6673,2.9540,0.3806,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
97,Libya,3.2351,1.6176,1.6176,2.9540,0.2812,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
98,Bolivia (Plurinational State of),3.1271,1.5635,1.5635,2.9540,0.1731,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
99,Venezuela (Bolivarian Republic of),3.0949,1.5475,1.5475,2.9540,0.1410,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
100,Kenya,3.0468,1.5234,1.5234,2.9540,0.0928,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
101,Ukraine,3.0466,1.5233,1.5233,2.9540,0.0926,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
