Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
100,Dominican Republic,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,True,False,Band 3: 0.01% - 0.1%
101,Ecuador,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
102,El Salvador,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
103,Gabon,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
104,Ghana,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
105,Guatemala,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
106,Guyana,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,High income,False,True,False,Band 3: 0.01% - 0.1%
107,Jordan,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
108,Kenya,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
109,Lebanon,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
110,Libya,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
111,Morocco,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
112,Paraguay,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
113,Serbia,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
114,Sri Lanka,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
115,Trinidad and Tobago,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,High income,False,True,False,Band 3: 0.01% - 0.1%
116,Tunisia,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
117,Turkmenistan,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
